converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value
ENSG00000113368	4.47	4.301	4.215	3.129	3.602	3.044	0.004797683626897986
ENSG00000113396	0.3238	0.1922	0.3867	0.1139	0.09077	0.1324	0.03228179724925393
ENSG00000217128	3.014	3.739	4.149	2.666	2.535	2.84	0.04995784823580014
ENSG00000164400	0.8297	1.051	0.4699	6.352	3.908	7.058	0.006756629406712944
ENSG00000155329	6.404	6.108	7.113	3.831	4.477	4.528	0.003732210952826917
ENSG00000081059	0.215	0.2648	0.203	0.1463	0.1206	0.169	0.02493197085449392
ENSG00000145824	3.217	6.176	5.432	1.614	2.086	1.596	0.02450795189771344
ENSG00000120708	410.3	374.2	363.0	316.0	353.4	324.4	0.04823179600116504
ENSG00000113658	10.14	9.291	9.793	7.565	7.898	7.679	0.0015709873221628518
ENSG00000152377	31.44	32.04	35.11	27.72	29.12	28.9	0.024451951645101517
ENSG00000146021	0.93	1.052	0.8464	0.6263	0.7449	0.7958	0.047525721428325875
ENSG00000112981	0.412	0.5371	0.6004	0.2728	0.3533	0.3824	0.04865033072325182
ENSG00000112983	9.958	9.756	9.385	8.281	9.065	8.769	0.024718109274133523
ENSG00000120727	16.55	15.69	16.68	12.79	14.07	14.33	0.010547844835031581
ENSG00000170482	0.04293	0.02265	0.07597	0.09666	0.1204	0.1487	0.02591650704575958
ENSG00000171604	1.498	2.178	1.784	1.213	1.004	1.265	0.036200075736669626
ENSG00000113070	15.06	12.32	13.82	31.31	33.18	34.07	7.287151525175545e-05
ENSG00000254996	10.26	9.893	10.28	9.865	9.537	9.555	0.04052081565274273
ENSG00000120314	6.917	6.899	6.865	7.506	7.624	7.933	0.0034570116394630735
ENSG00000170445	27.36	22.77	26.41	30.48	29.28	29.96	0.03809738266671914
ENSG00000204967	0.05857	0.04636	0.05183	0.04396	0.02737	0.03194	0.042669730473120865
ENSG00000204965	0.1073	0.08809	0.1013	0.06712	0.06686	0.05967	0.0051219387272112915
ENSG00000204962	0.108	0.114	0.07644	0.06754	0.06728	0.06004	0.044119954210014696
ENSG00000248383	0.2425	0.1462	0.188	0.104	0.1165	0.08001	0.03683633551057426
ENSG00000253537	0.4931	0.5204	0.4853	0.4197	0.3642	0.4213	0.0105340751781838
ENSG00000276547	1.847	1.562	1.776	1.127	1.454	1.346	0.031208393779844933
ENSG00000253846	1.174	0.9765	0.9678	0.824	0.8364	0.8027	0.0326008588123159
ENSG00000253873	0.7207	0.7962	0.8529	0.6212	0.6062	0.6545	0.01640398060034679
ENSG00000171720	21.06	19.51	19.56	22.31	22.57	24.66	0.025323810333203814
ENSG00000113552	21.2	17.08	20.27	14.46	16.67	14.44	0.04062568643504756
ENSG00000187678	1.544	1.041	1.546	2.109	1.752	2.363	0.04606618373380389
ENSG00000113578	2.238	2.557	2.315	1.297	1.663	1.131	0.005459377762190679
ENSG00000186314	0.4479	0.3077	0.4157	0.4947	0.5733	0.6196	0.03700938818106815
ENSG00000156463	7.376	8.371	7.35	9.695	9.761	9.37	0.005897632742059325
ENSG00000113657	3.972	3.791	4.133	3.176	3.444	3.354	0.007123002037554462
ENSG00000178172	0.1079	0.0	0.0	0.2429	0.242	0.2492	0.0044166828372542545
ENSG00000247199	0.2491	0.2629	0.1983	0.1752	0.1047	0.1079	0.02368000655659486
ENSG00000169252	11.91	12.74	13.28	19.36	21.87	18.59	0.002395721043875684
ENSG00000157510	2.882	2.967	3.221	3.688	3.991	3.877	0.0035536907436831493
ENSG00000164284	2.098	2.437	2.59	2.856	2.718	2.905	0.044239085792876595
ENSG00000155850	2.801	2.724	3.247	2.038	2.085	1.978	0.0058248767768139175
ENSG00000070614	46.01	45.77	46.17	43.73	39.92	41.99	0.020734290019269717
ENSG00000211445	187.2	201.6	166.1	136.6	154.3	157.2	0.04285150365649974
ENSG00000145901	19.74	19.77	19.5	49.04	41.96	46.46	0.0002262638008920131
ENSG00000197043	19.48	16.11	16.34	21.54	20.59	21.34	0.02678574877287184
ENSG00000123643	1.052	1.131	1.099	0.9333	0.9604	0.9724	0.005707323727017908
ENSG00000086570	25.04	28.59	25.47	20.28	19.71	19.24	0.004627734421925407
ENSG00000113140	20.31	21.11	18.49	14.57	14.85	14.57	0.0024479357510550984
ENSG00000231989	0.2634	0.4942	0.4143	0.06589	0.06564	0.1239	0.012252680615160067
ENSG00000135074	8.29	7.845	7.686	9.151	9.217	10.2	0.014650440960443665
ENSG00000253522	0.05641	0.02977	0.0	0.5716	1.234	0.5754	0.025703864409260306
ENSG00000253417	2.083	1.99	1.952	1.046	1.673	1.311	0.023201617900327678
ENSG00000145934	10.21	10.36	10.36	11.9	11.85	11.04	0.010465161049590175
ENSG00000113645	5.366	5.75	6.294	8.187	7.327	8.259	0.006221113877464
ENSG00000094755	3.511	3.746	3.592	4.865	4.889	4.775	9.151836134404876e-05
ENSG00000204764	0.1285	0.155	0.1689	0.1085	0.1081	0.08125	0.025826652645712486
ENSG00000072786	11.1	9.824	9.582	12.88	12.13	11.66	0.02527605043881723
ENSG00000174705	13.4	14.03	13.77	17.09	15.25	16.65	0.011283515688688364
ENSG00000214357	5.168	4.992	5.357	6.803	6.834	7.475	0.0015509595189782189
ENSG00000120129	32.9	41.78	42.12	53.35	48.55	47.22	0.03847894404836404
ENSG00000164463	0.9315	0.8534	0.828	0.5852	0.6964	0.5531	0.008310154572958646
ENSG00000122203	34.16	31.76	34.07	37.07	37.13	37.64	0.008038906213459039
ENSG00000113194	30.86	30.29	30.13	27.82	29.56	28.43	0.030481017670011584
ENSG00000169230	52.69	44.01	39.52	61.12	55.74	63.61	0.03076285712338844
ENSG00000213347	10.17	9.062	7.552	11.72	10.64	11.75	0.044106116889720264
ENSG00000113240	13.79	11.88	13.27	9.142	10.75	10.69	0.022947429948894496
ENSG00000176783	7.118	6.581	7.188	6.157	6.078	6.378	0.023160945982597672
ENSG00000233937	0.8391	0.613	0.7767	0.9446	0.9409	1.019	0.03533017818407174
ENSG00000248275	1.572	1.787	1.512	1.271	1.356	1.055	0.03178046500263943
ENSG00000054598	11.03	12.61	12.83	10.11	10.2	10.09	0.023527589827454155
ENSG00000021355	24.45	22.17	24.29	36.91	35.26	42.35	0.003026840745089211
ENSG00000124570	20.48	18.64	18.25	20.88	21.81	23.44	0.04530406776564399
ENSG00000244041	0.6231	0.5699	0.7057	0.5144	0.4658	0.3677	0.03489992838308471
ENSG00000137267	13.5	11.61	12.55	19.07	15.86	16.89	0.012435515627159882
ENSG00000168994	19.36	20.52	19.73	18.2	15.76	15.87	0.01970383836626771
ENSG00000112739	13.33	13.72	13.55	11.22	12.97	11.4	0.04219055158522927
ENSG00000269985	0.4772	0.7555	0.8445	0.1343	0.0	0.1378	0.007320787848186911
ENSG00000261189	2.383	2.358	2.899	1.551	1.837	1.834	0.01578665014436348
ENSG00000111859	5.05	5.471	5.17	8.042	8.314	7.209	0.00178873114943108
ENSG00000078401	3.381	4.298	4.7	7.474	8.774	8.674	0.0018590747112785116
ENSG00000124523	1.963	1.852	2.106	1.644	1.763	1.661	0.02601366163270685
ENSG00000007944	1.058	1.267	1.57	0.8473	0.7985	0.8144	0.032809772447979564
ENSG00000137177	14.99	14.07	14.57	13.42	13.01	13.46	0.014566576696775137
ENSG00000187566	0.7011	0.6166	0.6824	0.3618	0.3276	0.4611	0.003984360204709558
ENSG00000124795	22.25	22.44	21.5	15.07	16.43	15.98	0.000223572761024496
ENSG00000172197	1.327	1.219	1.271	0.9656	0.5258	0.9024	0.028049944827688605
ENSG00000111802	19.16	18.69	20.71	17.12	17.01	16.22	0.015259937937568304
ENSG00000079691	10.56	9.865	10.98	8.158	8.886	8.843	0.010187129134679885
ENSG00000010704	3.336	2.791	3.143	2.54	2.353	2.386	0.017358853515178733
ENSG00000112812	1.314	0.9321	1.25	0.7393	0.7365	0.6887	0.020421487014625164
ENSG00000235109	7.614	7.456	7.18	5.864	6.674	5.767	0.013868426089045163
ENSG00000204644	0.4814	0.7938	0.5111	0.8468	1.215	1.135	0.034829129553660514
ENSG00000234127	22.33	22.07	22.65	21.13	19.85	20.16	0.009408390796522347
ENSG00000204576	2.017	1.987	1.942	2.089	2.172	2.267	0.025501606658036663
ENSG00000204574	30.28	30.23	28.04	32.58	31.83	33.69	0.025374752040775432
ENSG00000146112	57.44	59.66	54.71	62.21	63.33	66.9	0.026840972144181637
ENSG00000196230	236.7	191.5	223.9	271.7	260.4	287.8	0.02317125137049331
ENSG00000272273	53.76	54.69	60.07	91.68	98.61	98.91	0.00019669893653430484
ENSG00000137331	135.7	137.8	123.1	296.2	223.4	238.5	0.006007532796476525
ENSG00000204544	0.2586	0.2365	0.2318	0.3881	0.4446	0.4844	0.00250782272808379
ENSG00000204520	41.01	44.18	40.06	52.89	46.03	49.3	0.030731605800022238
ENSG00000204516	5.115	4.117	4.809	6.252	5.562	6.901	0.03280528117853638
ENSG00000232810	0.3896	0.329	0.6895	2.018	1.617	1.92	0.0010920983000262147
ENSG00000227507	0.8045	0.7718	0.8283	3.376	2.46	2.055	0.00947369090948989
ENSG00000213719	178.4	161.9	164.2	188.7	188.1	194.4	0.0159186282575163
ENSG00000204394	13.0	12.89	13.24	18.43	14.66	15.77	0.044683769876980785
ENSG00000204385	5.482	5.786	5.821	7.164	6.629	6.789	0.003707589139785849
ENSG00000166278	0.2474	0.2238	0.2752	0.4177	0.4756	0.3129	0.03718754938960242
ENSG00000243649	8.714	8.082	7.14	28.57	30.03	24.46	0.0003379442655392043
ENSG00000204356	26.96	24.83	24.88	28.72	27.13	28.35	0.041913882804004834
ENSG00000231852	0.09081	0.06389	0.1071	0.1363	0.1697	0.2097	0.026540851586085292
ENSG00000204267	6.498	7.379	7.361	8.641	8.278	8.151	0.017218465832441975
ENSG00000204264	7.76	6.515	6.555	10.09	9.231	8.763	0.012758041845920953
ENSG00000168394	9.307	9.358	9.363	12.2	12.39	11.6	0.00033821692520324487
ENSG00000240065	3.022	3.528	1.547	6.224	5.119	4.157	0.04284984516515701
ENSG00000289047	1.79	1.776	2.107	1.157	0.9538	1.33	0.008316488786443657
ENSG00000204248	0.2055	0.241	0.1616	0.12	0.06829	0.1436	0.04500702105859884
ENSG00000204209	17.35	15.22	16.74	18.75	18.06	19.68	0.03854681378890527
ENSG00000137288	16.7	15.15	17.19	12.73	10.74	13.07	0.011899256637814045
ENSG00000272288	3.986	3.985	4.059	3.306	2.98	3.176	0.0009415596024603042
ENSG00000096060	15.34	13.96	14.07	9.356	11.57	10.24	0.0064797325699225685
ENSG00000146122	0.04076	0.03764	0.03967	0.02294	0.02857	0.02353	0.002027260903551536
ENSG00000124496	2.859	3.107	2.704	2.458	2.485	2.557	0.03220567442002862
ENSG00000024048	6.811	6.87	7.257	5.818	6.512	6.222	0.03151681463672024
ENSG00000112624	1.623	1.802	1.643	1.285	1.175	1.409	0.010556904274181192
ENSG00000170734	6.29	5.986	6.014	5.455	5.35	5.607	0.006907718130261698
ENSG00000172432	21.15	23.52	21.87	26.66	26.84	26.94	0.0027925544021688543
ENSG00000112715	41.34	43.9	41.6	54.33	55.65	56.17	0.00018138806412240887
ENSG00000237686	0.8824	0.8411	0.7052	1.442	1.149	1.95	0.042671328973103065
ENSG00000181577	0.4323	0.2477	0.2448	0.8343	0.9281	0.7465	0.0028873346035528887
ENSG00000146232	2.538	3.003	3.1	4.27	3.691	4.252	0.009826809212465797
ENSG00000124813	2.166	2.275	2.457	1.784	1.982	2.05	0.03636034574613235
ENSG00000146233	0.1949	0.2782	0.2515	0.1419	0.1928	0.1324	0.04992353370270417
ENSG00000153291	2.912	3.443	2.774	2.268	2.578	2.183	0.04163029022854994
ENSG00000146072	54.89	56.02	50.52	48.29	46.88	47.39	0.021920554802387318
ENSG00000170915	0.6101	0.6732	0.7656	0.5151	0.5598	0.5017	0.03139317684685545
ENSG00000225791	0.9202	0.9171	0.7599	0.5179	0.7166	0.6001	0.03142418210989337
ENSG00000001084	32.11	34.93	38.81	27.24	27.62	25.08	0.014630905906946932
ENSG00000151914	32.76	35.31	42.34	26.18	28.12	26.97	0.0291820069225423
ENSG00000118482	4.958	5.029	5.25	4.199	4.396	4.215	0.0017144008131287174
ENSG00000156535	40.26	44.36	48.17	30.69	32.48	31.46	0.005575460261919206
ENSG00000111799	9.695	8.698	8.847	11.18	12.14	10.49	0.018464195982645863
ENSG00000196586	14.32	14.42	15.64	12.32	13.15	12.18	0.012606217861095944
ENSG00000146247	2.951	3.194	3.749	2.563	2.758	2.278	0.049325032867770534
ENSG00000286042	2.306	2.344	2.132	1.686	1.585	1.412	0.002474581380984561
ENSG00000135338	2.051	2.734	2.834	1.856	1.585	1.525	0.029345365266726424
ENSG00000118402	5.512	6.55	7.096	4.422	4.843	4.536	0.020647642723092628
ENSG00000146250	0.0513	0.08121	0.03631	0.0	0.0	0.0	0.013014041002505616
ENSG00000135315	0.9612	1.159	1.208	0.795	0.671	0.7551	0.011668751870883077
ENSG00000172469	1.023	1.269	1.475	0.8205	0.7313	0.8417	0.027469333223122616
ENSG00000057657	1.219	1.164	1.358	1.897	1.934	2.006	0.00045074186612485424
ENSG00000057663	6.883	6.953	7.563	6.419	6.539	6.343	0.035151043056389546
ENSG00000112297	24.43	23.66	25.93	21.72	22.65	22.9	0.041056509637413585
ENSG00000025796	31.77	32.46	32.36	27.01	30.51	28.92	0.030767195951839195
ENSG00000118689	3.594	3.225	3.778	3.107	3.055	2.999	0.04450253473473033
ENSG00000080546	2.594	3.043	3.171	2.317	2.115	2.187	0.016798833786900672
ENSG00000135587	2.965	2.874	3.084	3.202	3.495	3.436	0.02032216511399036
ENSG00000112290	6.741	6.686	6.583	7.657	7.241	7.941	0.010631255091787207
ENSG00000187189	3.434	3.91	3.669	3.025	2.657	3.066	0.016255339904433206
ENSG00000164465	10.42	9.586	9.858	12.44	12.41	11.43	0.006600466053345258
ENSG00000025156	1.972	2.44	2.583	1.658	1.855	1.361	0.0390070010402103
ENSG00000111897	67.91	77.04	83.41	64.77	60.84	60.06	0.03956811199278751
ENSG00000135547	0.03669	0.03872	0.05194	0.0	0.0	0.0	0.0008889367952293656
ENSG00000111912	3.446	3.808	3.783	4.621	4.967	4.108	0.032359844628873174
ENSG00000118523	17.67	19.63	20.17	13.98	15.59	14.9	0.008266742302490547
ENSG00000112299	0.4242	0.2865	0.2402	1.127	1.161	1.156	0.0001223112018929864
ENSG00000293493	0.1363	0.1079	0.09647	0.9205	0.8788	0.6164	0.00196045970380692
ENSG00000112303	0.05973	0.02101	0.01409	0.1345	0.1786	0.1073	0.01252061647264366
ENSG00000118514	0.2064	0.1361	0.1461	0.05809	0.1157	0.06952	0.043902140211938064
ENSG00000027697	14.14	17.28	18.62	21.74	22.59	20.57	0.026934881331445334
ENSG00000230533	0.2515	0.3981	0.712	1.557	1.128	1.016	0.021761421997765006
ENSG00000118503	7.012	8.385	7.37	24.37	23.46	20.8	0.00018336517510027342
ENSG00000010818	4.926	4.984	5.285	5.76	6.306	6.124	0.0069259543836962196
ENSG00000152818	5.313	5.258	5.398	4.622	4.625	4.311	0.0019872424019762086
ENSG00000111961	2.191	2.193	2.186	1.517	1.698	1.819	0.004304651446120064
ENSG00000111962	1.878	1.826	1.887	1.293	1.518	1.317	0.0027221880573995378
ENSG00000131015	11.24	12.7	12.02	15.17	13.91	15.63	0.011819624216434028
ENSG00000009765	0.07843	0.1204	0.09589	0.04816	0.007996	0.06038	0.040933443480236927
ENSG00000120254	2.53	2.429	2.564	2.717	2.799	2.813	0.005961360268761651
ENSG00000131016	4.508	4.212	4.21	4.854	5.429	5.222	0.011701127760021652
ENSG00000131018	0.386	0.333	0.3857	0.299	0.2521	0.2753	0.013972383661529673
ENSG00000112029	2.207	1.811	2.025	1.196	1.436	1.625	0.024315587897904608
ENSG00000146426	0.3355	0.2741	0.3371	0.2193	0.2427	0.1666	0.02570452014265386
ENSG00000291237	4.797	4.609	4.387	12.36	13.89	11.33	0.0004602020698285962
ENSG00000085511	5.983	5.342	6.189	5.04	5.137	4.964	0.03827052482095901
ENSG00000177706	0.9647	0.9391	1.089	1.638	1.408	1.28	0.017827667929086695
ENSG00000188191	3.014	3.366	3.001	4.138	3.402	3.99	0.04813387447146971
ENSG00000005108	0.06716	0.05063	0.05094	0.0324	0.01076	0.003693	0.016448944392824526
ENSG00000006747	0.0595	0.06279	0.07487	0.03721	0.02224	0.05089	0.03818489367188497
ENSG00000048052	1.73	1.692	1.774	2.086	2.139	1.87	0.024889829279495884
ENSG00000179428	0.0	0.05059	0.0	0.2698	0.3225	0.3321	0.00034443558712433583
ENSG00000136244	0.7476	0.6762	0.378	3.919	4.0	3.404	0.00013012145224712492
ENSG00000136235	56.98	56.47	47.32	30.21	33.22	25.79	0.0033175464721989715
ENSG00000005073	0.0	0.0	0.0	0.05515	0.05494	0.01886	0.023510359984667314
ENSG00000106049	13.91	14.44	15.27	12.68	12.3	13.43	0.028254484443588707
ENSG00000176532	1.101	1.162	0.9931	0.9477	0.5083	0.6398	0.04995173420112637
ENSG00000286847	0.145	0.1531	0.2053	0.06531	0.03253	0.1228	0.04391896209095493
ENSG00000006625	39.89	47.82	53.33	36.64	36.44	32.61	0.045773799059955336
ENSG00000105778	3.841	3.683	3.782	3.317	3.376	3.314	0.001002483769180584
ENSG00000011426	13.69	13.79	15.66	10.41	12.46	11.59	0.02960801987283333
ENSG00000187037	0.08976	0.09472	0.0953	0.2337	0.2642	0.2267	0.00021922161419114398
ENSG00000086288	0.0	0.0	0.0	0.09567	0.1271	0.03271	0.03733618161078739
ENSG00000086289	4.571	4.47	4.896	4.176	3.382	4.035	0.04744265000686724
ENSG00000241127	1.584	1.671	1.688	1.145	1.272	1.129	0.0011064320562127563
ENSG00000065883	4.527	4.421	4.574	3.948	4.044	3.907	0.0008810905948206171
ENSG00000122641	4.401	4.219	5.974	14.95	15.78	16.63	0.00012178823952319198
ENSG00000224116	0.2023	0.1983	0.3274	0.6345	0.7617	0.7176	0.0012147993287194862
ENSG00000106571	1.088	1.124	1.187	0.8812	0.9194	0.9752	0.0064147457835332985
ENSG00000106591	57.99	51.99	55.22	63.39	62.99	62.98	0.009799705684531307
ENSG00000231638	1.188	1.088	0.7936	0.631	0.4526	0.6818	0.03395358794106444
ENSG00000214783	2.792	2.745	2.928	2.51	2.511	2.509	0.004742732966423074
ENSG00000106636	44.57	41.16	42.29	50.15	49.38	46.38	0.017421108442027624
ENSG00000136271	12.25	12.64	11.84	13.81	12.97	14.12	0.02836046220022165
ENSG00000105953	33.51	32.23	32.14	41.46	36.54	37.11	0.02368905039931816
ENSG00000232956	4.523	5.335	4.52	6.29	5.892	5.453	0.040391670826099506
ENSG00000277184	0.4916	0.5188	1.392	2.214	1.654	2.649	0.029302550212965506
ENSG00000164742	0.2497	0.2266	0.2227	0.163	0.08399	0.1384	0.013561315050142193
ENSG00000183696	25.12	28.07	26.55	34.81	30.52	30.13	0.038441609658873555
ENSG00000106070	2.097	1.909	2.058	2.154	2.272	2.361	0.04383361089057731
ENSG00000106078	1.993	2.081	2.081	2.251	2.139	2.176	0.03602105944379838
ENSG00000178665	0.8101	1.124	0.9239	0.6925	0.572	0.5775	0.02744684206729884
ENSG00000198039	0.2122	0.3389	0.3694	0.1679	0.1286	0.1876	0.046702915298013986
ENSG00000196715	6.529	7.012	6.656	5.963	5.751	6.291	0.026712899704043898
ENSG00000241258	9.88	9.695	10.43	11.1	10.7	11.16	0.020215746162291496
ENSG00000106635	11.75	13.72	12.52	15.75	14.43	15.23	0.023060145535089737
ENSG00000127946	2.819	2.658	2.912	2.168	2.427	2.416	0.015059496664476004
ENSG00000188372	2.733	1.879	2.14	4.242	3.018	3.682	0.03250367712456266
ENSG00000265479	5.563	6.575	6.458	9.226	7.236	8.051	0.040425458651390356
ENSG00000205482	0.4211	0.5	0.4844	0.6519	0.8265	0.8308	0.009099454089976467
ENSG00000006576	1.254	1.2	1.665	0.8473	0.8441	1.014	0.04003089316219375
ENSG00000135218	0.2028	0.2497	0.2074	0.1649	0.02527	0.07374	0.0387914376352212
ENSG00000186472	0.574	0.5355	0.5123	0.4589	0.4322	0.4269	0.007868533430398417
ENSG00000170381	0.6119	0.6644	0.7909	0.3694	0.2983	0.4506	0.010141084202449234
ENSG00000075213	6.977	6.729	6.743	6.085	6.438	6.344	0.016486481713960707
ENSG00000075142	21.92	22.5	24.19	26.7	25.59	25.02	0.026075329529151457
ENSG00000157240	1.859	1.541	1.725	1.356	1.244	1.011	0.021231558045247186
ENSG00000127989	4.46	3.83	4.424	2.933	3.299	3.372	0.013410430417426717
ENSG00000287672	0.5902	0.4845	0.4178	0.8121	0.7354	0.6563	0.024492283746897697
ENSG00000177409	1.198	1.496	1.858	1.956	2.205	2.566	0.049567035060890316
ENSG00000105825	29.0	28.01	31.69	35.05	37.27	35.95	0.006894502814103546
ENSG00000242265	1.401	1.436	1.501	0.9327	1.018	1.196	0.008715013351164844
ENSG00000004799	0.5447	0.7281	0.7197	0.327	0.2443	0.1258	0.006664494360327818
ENSG00000198742	22.12	21.97	22.57	23.06	23.21	23.8	0.01705507851248979
ENSG00000221909	1.268	1.459	1.564	1.081	1.228	1.168	0.04834629559400593
ENSG00000146833	9.58	8.91	10.42	7.681	8.236	8.592	0.045417549380657986
ENSG00000106261	15.3	15.02	16.36	12.81	13.67	13.38	0.009059324600777715
ENSG00000078487	1.787	1.833	2.069	1.58	1.405	1.447	0.014776901027311237
ENSG00000169871	7.726	8.085	7.592	6.537	6.846	7.224	0.019608730183158483
ENSG00000106366	417.2	403.4	423.1	388.4	378.2	383.3	0.008760421061266347
ENSG00000160991	0.8766	0.8932	0.8473	0.7758	0.6034	0.719	0.03002879616288559
ENSG00000105819	10.36	10.42	11.7	9.4	9.449	9.067	0.02838465867184221
ENSG00000005483	11.9	11.78	11.75	10.44	10.98	10.02	0.009151484811606055
ENSG00000146776	0.7011	0.7824	0.6674	0.5806	0.5196	0.5924	0.020228201450185366
ENSG00000091136	50.89	47.53	46.76	51.33	53.72	53.2	0.040655302656373744
ENSG00000091129	0.1424	0.1357	0.1853	0.2689	0.3451	0.274	0.008248243595054286
ENSG00000146802	1.611	1.447	1.864	1.222	1.256	1.249	0.030723528112475668
ENSG00000196937	93.45	89.39	94.51	66.22	77.84	68.96	0.005036146343195841
ENSG00000106278	1.163	1.253	1.213	0.6637	0.7237	0.7575	0.00019713039099963426
ENSG00000224897	0.1573	0.1162	0.1447	0.08853	0.08819	0.06054	0.016895247953383284
ENSG00000106328	0.1224	0.06458	0.06497	0.0	0.0	0.0	0.011947886764853949
ENSG00000128596	0.2563	0.2801	0.2786	0.1855	0.154	0.155	0.001156036400546047
ENSG00000158467	2.854	2.833	3.268	3.536	3.673	3.599	0.013694498554496117
ENSG00000158516	0.04916	0.1038	0.1392	0.0	0.0	0.0	0.020500299386898974
ENSG00000128510	60.14	67.73	65.65	41.1	45.21	46.79	0.0020576819792451216
ENSG00000106484	2.639	2.144	2.384	1.681	1.947	1.911	0.03049046173501658
ENSG00000128567	0.4041	0.415	0.4098	0.6886	0.6124	0.5508	0.006544373124548823
ENSG00000273297	1.106	0.8757	0.9789	0.6706	0.5488	0.647	0.008786767475853809
ENSG00000198074	19.81	19.57	21.06	15.98	18.64	14.04	0.04967676870100185
ENSG00000172331	12.05	11.22	13.91	21.13	25.1	24.15	0.001529614718189516
ENSG00000122786	69.38	67.35	72.19	65.83	64.5	64.52	0.03324247416564353
ENSG00000080802	9.257	9.241	9.42	8.53	8.818	8.915	0.012876691022510411
ENSG00000243317	13.04	13.4	14.82	11.96	11.74	11.89	0.025964512408093558
ENSG00000157741	1.061	1.251	1.346	0.9588	0.9593	0.9143	0.031859004005909346
ENSG00000064393	6.175	5.542	6.298	4.777	4.711	5.179	0.015581408456643386
ENSG00000059378	3.535	3.747	3.528	6.525	5.661	5.872	0.0008604771519833517
ENSG00000050327	15.13	14.66	14.43	15.81	15.85	15.55	0.011678962775621997
ENSG00000155660	94.76	96.71	93.47	101.5	103.0	97.23	0.04671068453443417
ENSG00000291118	5.588	6.389	5.127	3.961	4.526	4.667	0.03684518610304851
ENSG00000002726	0.04211	0.04444	0.07453	0.0	0.0	0.01621	0.01475756303509528
ENSG00000164867	0.1775	0.1338	0.1346	0.09993	0.05688	0.06833	0.019028328499173235
ENSG00000181652	0.7955	1.003	0.782	0.4477	0.4089	0.353	0.003969378831198602
ENSG00000285292	12.05	10.86	10.93	12.94	12.98	13.47	0.011791510286501153
ENSG00000182372	3.22	3.457	3.619	2.933	3.016	3.014	0.020250126324217587
ENSG00000036448	1.018	0.9782	0.8687	0.7789	0.7028	0.6734	0.012313329591425328
ENSG00000275342	4.496	4.82	4.087	3.863	2.76	3.457	0.04536108107468949
ENSG00000154319	0.3663	0.3608	0.2506	0.6048	0.5888	0.705	0.0042275779794145145
ENSG00000186523	0.2297	0.2909	0.2601	0.3792	0.3263	0.389	0.016425572432747514
ENSG00000104723	7.047	7.423	8.145	5.482	6.503	6.111	0.026396781370578205
ENSG00000129422	6.364	6.772	7.078	4.819	5.66	4.546	0.011771305283625343
ENSG00000104763	35.24	33.55	39.88	30.88	30.58	28.85	0.03739179911915119
ENSG00000156011	3.209	2.692	3.272	2.421	2.604	2.522	0.04712254259002051
ENSG00000147408	0.1192	0.1887	0.2574	0.3758	0.3208	0.3671	0.018641210005754895
ENSG00000168481	0.3026	0.3193	0.2999	0.09084	0.1584	0.05436	0.0026831354978106505
ENSG00000254064	0.3809	0.4019	0.1797	0.5717	0.7119	0.8307	0.02037275629311281
ENSG00000120889	57.45	55.59	54.93	65.56	63.18	62.77	0.0024231685963347674
ENSG00000284948	0.5791	0.5556	0.5217	0.2963	0.4132	0.4458	0.02593953981126069
ENSG00000104689	20.0	19.16	19.77	24.19	26.28	26.21	0.0012577367919693178
ENSG00000253837	2.003	1.94	1.862	2.12	2.112	2.227	0.016739499669210636
ENSG00000147454	5.743	6.499	6.279	8.483	8.304	9.106	0.0017546867529480456
ENSG00000167034	0.8765	1.303	1.283	1.525	1.676	1.656	0.03397382943154875
ENSG00000159167	8.604	6.868	7.993	12.12	12.76	13.16	0.0011997345793213542
ENSG00000042980	3.278	3.417	3.418	4.257	4.923	4.045	0.01810899736325168
ENSG00000120885	6.885	6.15	6.017	5.348	5.016	4.229	0.025468281450291175
ENSG00000186918	12.42	14.31	14.32	11.0	10.9	9.774	0.013686764363687315
ENSG00000120875	6.99	6.091	7.699	10.62	9.424	11.43	0.008770357093992336
ENSG00000104687	24.37	23.24	24.87	17.73	20.26	20.18	0.007662204439417238
ENSG00000133874	1.933	1.538	1.537	2.277	2.235	2.645	0.018061689067792718
ENSG00000156675	15.96	15.24	16.56	18.28	19.35	22.0	0.027716206035961168
ENSG00000129691	11.0	10.85	10.84	8.686	9.53	8.635	0.002726725857448861
ENSG00000197140	0.2005	0.3056	0.3311	0.07523	0.1249	0.1029	0.013780393314851242
ENSG00000104332	13.39	12.6	14.51	9.629	11.32	10.36	0.014339283893450714
ENSG00000147536	1.863	1.641	1.633	1.212	1.38	1.487	0.03265314257468541
ENSG00000158669	11.36	11.84	11.3	13.3	12.44	12.81	0.011079110821005291
ENSG00000104368	4.74	4.439	4.489	12.48	9.698	12.42	0.0016364833516501946
ENSG00000070501	19.92	17.45	16.88	23.09	22.43	21.41	0.015954145301916644
ENSG00000176209	1.172	1.524	1.539	0.8799	0.9908	0.8764	0.01686077384667694
ENSG00000120925	4.42	4.243	4.269	3.086	3.958	3.456	0.03503775008205167
ENSG00000104738	8.435	8.819	9.615	7.505	6.949	7.307	0.01135530333528545
ENSG00000237807	0.4724	0.7359	0.8678	0.3165	0.2144	0.2121	0.021470981140936478
